source;target;weight
RIVER_RES_APPL;REMOTE_SENS_ENVIRON;1
PROG_PHYS_GEOG;HYDROL_PROCESS;1
ENVIRON_MANAGE;INT_REV_HYDROBIOL;1
MAR_GEOLOGY;MAR_CHEM;1
NEOTROP_ICHTHYOL;AQUAT_ECOL;1
STOCH_ENVIRON_RES_RISK_ASSESS;WATER_RESOUR_RES;1
J_FISH_BIOL;AQUAT_CONSERV;1
REV_FISH_BIOL_FISHERIES;HYDROBIOLOGIA;1
J_EXP_MAR_BIOL_ECOL;AQUAT_CONSERV;1
BIOGEOSCIENCES;J_ARID_ENVIRON;1
LANDSC_ECOL_ENG;HYDROL_PROCESS;1
J_QUATERNARY_SCI;QUATERNARY_SCI_REV;1
FUNDAM_APPL_LIMNOL;AQUAT_BOT;1
ENVIRON_POLLUT;RIVER_RES_APPL;1
HYDROBIOLOGIA;ENVIRON_POLLUT;1
BIOGEOCHEMISTRY;ECOL_MODEL;1
TRANS_AMER_FISH_SOC;EVOL_APPL;1
J_AM_WATER_RESOUR_ASSOC;ENVIRON_SCI_TECHNOL;1
PHYS_CHEM_EARTH;J_ENVIRON_QUAL;1
J_ENVIRON_QUAL;WATER_SCI_TECHNOL;1
CATENA;QUATERNARY_RES;1
ENVIRON_GEOL;GEODERMA;1
NORTH_AM_J_FISH_MANAGE;J_GREAT_LAKES_RES;1
FRESHWATER_BIOL;HYDROLOG_SCI_J;1
FISH_RES;ECOL_FRESHW_FISH;1
HYDROL_RES;FRESHWATER_BIOL;1
CONT_SHELF_RES;EARTH-SCI_REV;1
RIVER_RES_APPL;CONSERV_BIOL;1
AMER_MIDLAND_NATURALIST;FISHERIES;1
J_FRESHWATER_ECOL;ECOL_FRESHW_FISH;1
AQUAT_ECOL;J_APPL_ECOL;1
FRESEN_ENVIRON_BULL;ENVIRON_GEOL;1
APPL_GEOCHEM;HYDROBIOLOGIA;1
LIMNOLOGICA;MAR_CHEM;1
GEOPHYS_RES_LETT;AMBIO;1
AFR_J_AQUAT_SCI;LIMNOLOGICA;1
CAN_WATER_RESOUR_J;ENVIRON_MONIT_ASSESS;1
NEOTROP_ICHTHYOL;BIOSCIENCE;1
OIKOS;J_APPL_ECOL;1
HYDROL_PROCESS;J_ENVIRON_QUAL;1
OCEAN_DYN;MAR_CHEM;1
J_ENVIRON_QUAL;ECOL_MODEL;1
CONT_SHELF_RES;SEDIMENTOLOGY;1
J_CONTAM_HYDROL;HYDROGEOL_J;1
ECOL_MODEL;REMOTE_SENS_ENVIRON;1
ENVIRON_BIOL_FISH;ECOLOGY;1
AQUAT_ECOL;AQUAT_CONSERV;1
BOREAS;GEOMORPHOLOGY;1
NORTHWEST_SCI;HYDROBIOLOGIA;1
GEOPHYS_RES_LETT;PROG_OCEANOGR;1
REV_FISH_SCI;ECOL_SOC;1
ECOHYDROLOGY;PHYS_CHEM_EARTH;1
J_GREAT_LAKES_RES;AQUAT_ECOL;1
MAR_ENVIRON_RES;J_SEA_RES;1
WATER_SCI_TECHNOL;J_HYDROL;1
RIVER_RES_APPL;ECOLOGY;1
GEOPHYS_RES_LETT;QUATERNARY_RES;1
ECOL_MODEL;CONT_SHELF_RES;1
ENVIRON_MANAGE;CATENA;1
BIOSCIENCE;BIOL_CONSERV;1
J_ANIM_ECOL;CONSERV_BIOL;1
ENVIRON_SCI_TECHNOL;ENVIRON_MONIT_ASSESS;1
ECOL_MODEL;MAR_CHEM;1
J_HYDROL;ECOLOGY;1
WATER_ENVIRON_RES;WATER_RES;1
J_FISH_BIOL;FISHERIES;1
WATER_RESOUR_RES;WATER_INT;1
GEODERMA;CATENA;1
MAR_POLLUT_BULL;AQUAT_CONSERV;1
ECOHYDROLOGY;ECOL_SOC;1
J_ENVIRON_QUAL;ENVIRON_MONIT_ASSESS;1
ECOHYDROLOGY;ECOL_MODEL;1
J_PLANKTON_RES;FRESHWATER_BIOL;1
AQUAT_SCI;INT_REV_HYDROBIOL;1
ECOHYDROLOGY;EARTH-SCI_REV;1
CAN_J_ZOOL;MAR_BIOL;1
MAR_POLLUT_BULL;ENVIRON_MODELL_SOFTW;1
BIOL_J_LINN_SOC;BIOL_CONSERV;1
PLANT_ECOL;ECOL_MODEL;1
ECOL_FRESHW_FISH;SOUTHEAST_NAT;1
FISHERIES_MANAG_ECOL;MOL_ECOL;1
J_N_AMER_BENTHOL_SOC;J_FRESHWATER_ECOL;1
GEOPHYS_RES_LETT;J_GEOL;1
QUATERNARY_SCI_REV;CONT_SHELF_RES;1
ESTUAR_COAST_SHELF_SCI;WATER_RES;1
OECOLOGIA;BIOSCIENCE;1
MAR_ECOL-PROGR_SER;MAR_POLLUT_BULL;1
MICROBIAL_ECOL;OECOLOGIA;1
WETLANDS;RIVER_RES_APPL;1
ECOHYDROLOGY;J_ENVIRON_MANAGE;1
J_SHELLFISH_RES;MAR_FRESHWATER_RES;1
RIVER_RES_APPL;J_HYDROMETEOROL;1
FISH_RES;J_APPL_ICHTHYOL;1
PHYS_GEOGR;J_HYDROL_ENG;1
NORTH_AM_J_FISH_MANAGE;ECOSYSTEMS;1
FISH_RES;INT_REV_HYDROBIOL;1
ENVIRON_MODELL_SOFTW;ENVIRON_MONIT_ASSESS;1
OIKOS;ECOL_LETT;1
HYDROBIOLOGIA;BIOL_CONSERV;1
J_ENVIRON_QUAL;GROUND_WATER;1
ECOLOGY;PROG_OCEANOGR;1
WATER_SCI_TECHNOL;J_HYDROINFORM;1
FISHERIES_OCEANOGR;J_MARINE_SYST;1
ENVIRON_MANAGE;MAR_ENVIRON_RES;1
GEOCHIM_COSMOCHIM_ACTA;J_HYDROL;1
ESTUAR_COAST_SHELF_SCI;FRESEN_ENVIRON_BULL;1
NORTH_AM_J_FISH_MANAGE;GROUND_WATER;1
BIOGEOCHEMISTRY;ECOL_FRESHW_FISH;1
CAN_J_ZOOL;ENVIRON_BIOL_FISH;1
EARTH_PLANET_SCI_LETT;QUATERN_INT;1
ECOL_MODEL;J_FISH_BIOL;1
ECOL_APPL;HYDROBIOLOGIA;1
J_ENVIRON_QUAL;RIVER_RES_APPL;1
SCI_TOTAL_ENVIR;ECOL_FRESHW_FISH;1
AQUAT_GEOCHEM;GEOPHYS_RES_LETT;1
BIOGEOSCIENCES;FRONT_ECOL_ENVIRON;1
J_HYDROL;J_CLIMATE;1
ESTUARIES_COASTS;ENVIRON_BIOL_FISH;1
NORTHWEST_SCI;MOL_ECOL;1
DEEP-SEA_RES_PT_I-OCEANOG_RES;J_OCEANOGR;1
ECOL_APPL;BIOGEOCHEMISTRY;1
J_PALEOLIMNOL;HYDROBIOLOGIA;1
AQUAT_BOT;J_EXP_MAR_BIOL_ECOL;1
QUATERNARY_SCI_REV;GEOLOGY;1
J_ENVIRON_MANAGE;RIVER_RES_APPL;1
OECOLOGIA;J_APPL_ICHTHYOL;1
MAR_FRESHWATER_RES;ECOL_SOC;1
J_GEOL;QUATERNARY_RES;1
SEDIMENTOLOGY;GEOMORPHOLOGY;1
AQUAT_CONSERV;FISHERIES;1
AGR_FOREST_METEOROL;J_HYDROL;1
AQUAT_SCI;J_EXP_BIOL;1
J_ENVIRON_MANAGE;APPL_GEOCHEM;1
ECOL_SOC;FRESHWATER_BIOL;1
GEOMORPHOLOGY;AGR_WATER_MANAGE;1
J_APPL_ICHTHYOL;AQUACULTURE;1
ECOL_APPL;J_ENVIRON_QUAL;1
HOLOCENE;QUATERNARY_SCI_REV;1
RIVER_RES_APPL;PLANT_ECOL;1
HYDROLOG_SCI_J;J_HYDROMETEOROL;1
EARTH_PLANET_SCI_LETT;GEODERMA;1
J_AM_WATER_RESOUR_ASSOC;PHYS_CHEM_EARTH;1
ENVIRON_SCI_TECHNOL;WATER_ENVIRON_RES;1
J_PHYS_OCEANOGR;OCEAN_MODEL;1
J_N_AMER_BENTHOL_SOC;ZOOL_STUD;1
ECOL_MODEL;OIKOS;1
EVOL_APPL;ECOL_FRESHW_FISH;1
J_AM_WATER_RESOUR_ASSOC;J_HYDROMETEOROL;1
J_N_AMER_BENTHOL_SOC;J_ANIM_ECOL;1
FRESHWATER_BIOL;FISH_RES;1
TRANS_ASABE;J_ENVIRON_QUAL;1
ENVIRON_MANAGE;ENVIRON_BIOL_FISH;1
J_AM_WATER_RESOUR_ASSOC;GROUND_WATER;1
AQUAT_CONSERV;ECOL_SOC;1
HYDROL_RES;GEOMORPHOLOGY;1
ENVIRON_MODELL_SOFTW;MAR_CHEM;1
HYDROL_EARTH_SYST_SCI;REMOTE_SENS_ENVIRON;1
NORTH_AM_J_FISH_MANAGE;J_HYDROL;1
AFR_J_AQUAT_SCI;ENVIRON_POLLUT;1
MAR_FRESHWATER_RES;ECOL_MODEL;1
HYDROL_PROCESS;J_CONTAM_HYDROL;1
WEST_NORTH_AM_NATURALIST;ECOSYSTEMS;1
J_MARINE_SYST;MAR_ENVIRON_RES;1
MAR_FRESHWATER_RES;WATER_INT;1
BIOL_INVASIONS;SOUTHEAST_NAT;1
HYDROGEOL_J;J_HYDROL_ENG;1
CHEM_GEOL;AQUAT_GEOCHEM;1
ENVIRON_GEOL;QUATERNARY_SCI_REV;1
MOL_ECOL;EVOL_APPL;1
APPL_GEOCHEM;SEDIMENT_GEOL;1
RIVER_RES_APPL;HYDROGEOL_J;1
NORTH_AM_J_FISH_MANAGE;BEHAV_ECOL;1
WETLANDS;LIMNOL_OCEANOGR;1
DEEP-SEA_RES_PT_I-OCEANOG_RES;PROG_OCEANOGR;1
QUATERNARY_SCI_REV;QUATERNARY_RES;1
GEOLOGY;QUATERNARY_SCI_REV;1
ESTUARIES_COASTS;WATER_ENVIRON_RES;1
J_OCEANOGR;MAR_CHEM;1
J_ENVIRON_MANAGE;ENVIRON_MONIT_ASSESS;1
AQUAT_ECOL;INT_REV_HYDROBIOL;1
BIOL_CONSERV;CONSERV_GENET;1
J_APPL_ECOL;J_ECOL;1
GEODERMA;APPL_GEOCHEM;1
Z_GEOMORPHOLOGIE;HOLOCENE;1
APPL_ENVIRON_MICROBIOL;AQUAT_BOT;1
ENVIRON_POLLUT;AMBIO;1
CHEM_GEOL;OECOLOGIA;1
QUATERNARY_SCI_REV;ENVIRON_GEOL;1
ICES_J_MAR_SCI;J_PHYS_OCEANOGR;1
ECOL_SOC;ENVIRON_MANAGE;1
FISHERIES_SCIENCE;ECOL_FRESHW_FISH;1
J_ENVIRON_QUAL;BIOGEOCHEMISTRY;1
ENVIRON_BIOL_FISH;FISHERIES;1
ENVIRON_GEOL;ENVIRON_POLLUT;1
RIVER_RES_APPL;ECOL_FRESHW_FISH;1
J_HYDROL_ENG;ECOL_MODEL;1
J_ENVIRON_MANAGE;ECOL_MODEL;1
ECOHYDROLOGY;AGR_FOREST_METEOROL;1
MAR_ECOL-PROGR_SER;RIVER_RES_APPL;1
NORTH_AM_J_FISH_MANAGE;HYDROLOG_SCI_J;1
QUATERNARY_SCI_REV;ENVIRON_MONIT_ASSESS;1
J_HYDROL;MAR_POLLUT_BULL;1
OECOLOGIA;J_MARINE_SYST;1
ECOHYDROLOGY;CATENA;1
J_AM_WATER_RESOUR_ASSOC;ECOL_APPL;1
ENVIRON_MANAGE;WATER_RES;1
WATER_RESOUR_RES;ENVIRON_MANAGE;1
GEOPHYS_RES_LETT;RIVER_RES_APPL;1
MAR_ECOL-PROGR_SER;MAR_CHEM;1
ECOL_FRESHW_FISH;J_GREAT_LAKES_RES;1
CONSERV_BIOL;OIKOS;1
AMER_NATURALIST;J_GREAT_LAKES_RES;1
ENVIRON_GEOL;GEOMORPHOLOGY;1
J_AM_WATER_RESOUR_ASSOC;J_ENVIRON_QUAL;1
J_GREAT_LAKES_RES;ENVIRON_BIOL_FISH;1
MAR_GEOLOGY;J_GEOL;1
ENVIRON_GEOL;FRESEN_ENVIRON_BULL;1
TRANS_AMER_FISH_SOC;SOUTHEAST_NAT;1
J_ENVIRON_ENG-ASCE;ENVIRON_MONIT_ASSESS;1
GEOMORPHOLOGY;PROG_PHYS_GEOG;1
GEOMORPHOLOGY;HOLOCENE;1
BIOSCIENCE;MOL_ECOL;1
ECOL_MODEL;INT_J_REMOTE_SENS;1
HYDROBIOLOGIA;AFR_J_AQUAT_SCI;1
WATER_INT;PHYS_CHEM_EARTH;1
AFR_J_AQUAT_SCI;ENVIRON_MANAGE;1
ECOSYSTEMS;J_HYDROL;1
J_EXP_MAR_BIOL_ECOL;J_ENVIRON_ENG-ASCE;1
OCEANOGRAPHY;LIMNOL_OCEANOGR;1
REMOTE_SENS_ENVIRON;ECOL_MODEL;1
ECOLOGY;ECOL_FRESHW_FISH;1
ESTUAR_COAST_SHELF_SCI;BIOL_INVASIONS;1
WATER_RES;APPL_GEOCHEM;1
J_APPL_ICHTHYOL;ECOL_FRESHW_FISH;1
RIVER_RES_APPL;ECOL_SOC;1
WATER_ENVIRON_RES;PHYS_CHEM_EARTH;1
SCI_TOTAL_ENVIR;GEODERMA;1
AQUAT_SCI;AQUAT_BOT;1
HYDROL_PROCESS;ECOSYSTEMS;1
J_FISH_BIOL;ECOL_MODEL;1
NORTH_AM_J_FISH_MANAGE;NORTHEAST_NAT;1
ENVIRON_GEOL;WATER_RES;1
HYDROLOG_SCI_J;WATER_RESOUR_MANAG;1
WATER_SCI_TECHNOL;ENVIRON_MANAGE;1
CATENA;ENG_GEOL;1
WATER_ENVIRON_RES;WATER_SA;1
FUNDAM_APPL_LIMNOL;OIKOS;1
QUATERNARY_SCI_REV;BIOGEOCHEMISTRY;1
ARCT_ANTARCT_ALP_RES;QUATERN_INT;1
ENVIRON_GEOL;HYDROL_PROCESS;1
BIOGEOSCIENCES;ENVIRON_MANAGE;1
ESTUAR_COAST_SHELF_SCI;ECOL_APPL;1
WATER_SA;FRESHWATER_BIOL;1
HYDROL_PROCESS;GLOBAL_PLANET_CHANGE;1
J_HYDROL;QUATERNARY_SCI_REV;1
WATER_ENVIRON_RES;ENVIRON_MONIT_ASSESS;1
ENVIRON_MANAGE;J_APPL_ICHTHYOL;1
ENVIRON_POLLUT;ENVIRON_MANAGE;1
WETLANDS;J_ECOL;1
J_APPL_ICHTHYOL;NEOTROP_ICHTHYOL;1
ACTA_OCEANOL_SIN;GEOMORPHOLOGY;1
EARTH_PLANET_SCI_LETT;CATENA;1
NORTHEAST_NAT;MOL_ECOL;1
AGR_WATER_MANAGE;HYDROL_PROCESS;1
GEOGR_FIS_DIN_QUAT;CONT_SHELF_RES;1
ENVIRON_MANAGE;GEOMORPHOLOGY;1
BIOGEOCHEMISTRY;AMBIO;1
CATENA;J_ENVIRON_MANAGE;1
NEOTROP_ICHTHYOL;J_APPL_ICHTHYOL;1
J_N_AMER_BENTHOL_SOC;J_APPL_ECOL;1
GEOGR_ANN_SER_A-PHYS_GEOGR;J_HYDROL;1
CAN_J_FISHERIES_AQUAT_SCI;J_GREAT_LAKES_RES;1
AQUAT_ECOL;GEOMORPHOLOGY;1
J_WATER_RESOUR_PLAN_MAN-ASCE;J_CLIMATE;1
ECOL_APPL;AQUAT_SCI;1
MAR_CHEM;ENVIRON_MONIT_ASSESS;1
C_R_GEOSCI;CONT_SHELF_RES;1
WATER_SA;ECOL_FRESHW_FISH;1
HYDROBIOLOGIA;HYDROL_PROCESS;1
MAR_ECOL-PROGR_SER;ICES_J_MAR_SCI;1
HYDROLOG_SCI_J;CATENA;1
PLANT_ECOL;J_ECOL;1
ECOL_FRESHW_FISH;OECOLOGIA;1
WATER_RES;BIOGEOCHEMISTRY;1
TECTONOPHYSICS;GEOLOGY;1
ENVIRON_MONIT_ASSESS;HYDROBIOLOGIA;1
ENVIRON_SCI_TECHNOL;HYDROBIOLOGIA;1
ECOLOGY;BIOGEOCHEMISTRY;1
INT_J_CLIMATOL;J_HYDROMETEOROL;1
